label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;pr;pr_set;pr_var;zeta;zeta_set;zeta_var;D;D_set;D_var;L;L_set;L_var;ks;ks_set;ks_var;kA;kA_set;kA_var;kA_char;kA_char_set;kA_char_param;Tamb;Tamb_set;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;hydro_group;kA_group;kA_char_group
pipe4_feed;pipe;['network losses'];[None];[-611.2259956094113];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-611.2259956094113;False;False;0.9884207780011484;False;False;7453592.429538915;False;False;0.0419;True;False;21.095023109728988;True;False;0.00069;True;False;7.674025442364661;True;False;0x00000209CF152F98;False;m;0;True;-1.7083433437965774;False;2.2376935588849034;False;0.529350215088326;False;default;default;default
pipe20_feed;pipe;['network losses'];[None];[-606.6747281095062];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-606.6747281095062;False;False;0.9991621434422149;False;False;7706692.331900557;False;False;0.0419;True;False;21.213203435596427;True;False;0.00069;True;False;7.6740254423648855;True;False;0x00000209CF152FD0;False;m;0;True;-1.7220609820169521;False;2.221031404391383;False;0.4989704223744309;False;default;default;default
pipe4_back;pipe;['network losses'];[None];[-403.98081405017365];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-403.98081405017365;False;False;0.9855914361382325;False;False;7488881.878937688;False;False;0.0419;True;False;21.095023109728988;True;False;0.00069;True;False;7.674025442364736;True;False;0x00000209D1271048;False;m;0;True;-1.2144833790658591;False;1.4789705804509379;False;0.26448720138507875;False;default;default;default
pipe20_back;pipe;['network losses'];[None];[-416.12924196681723];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-416.12924196681723;False;False;0.9989331211645207;False;False;7821857.292428219;False;False;0.0419;True;False;21.213203435596427;True;False;0.00069;True;False;7.674025442363918;True;False;0x00000209D1271080;False;m;0;True;-1.2706387103032628;False;1.5234458794318773;False;0.25280716912861445;False;default;default;default
pipe23_feed;pipe;['network losses'];[None];[-577.6109102763434];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-577.6109102763434;False;False;0.9916445936578095;False;False;10872637.10471087;False;False;0.036;True;False;13.601470508735444;True;False;0.00069;True;False;7.291367744887006;True;False;0x00000209D12710B8;False;m;0;True;-1.6275734884267876;False;2.1146289960693516;False;0.487055507642564;False;default;default;default
pipe25_feed;pipe;['network losses'];[None];[-576.2405346164388];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-576.2405346164388;False;False;0.9887646083759722;False;False;17310892.97150271;False;False;0.036;True;False;21.633307652783937;True;False;0.00069;True;False;7.291367744887038;True;False;0x00000209D12710F0;False;m;0;True;-1.621983551377466;False;2.1096120615648504;False;0.4876285101873843;False;default;default;default
pipe27_feed;pipe;['network losses'];[None];[-574.7530699033905];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-574.7530699033905;False;False;0.9866227858681756;False;False;24031035.754408743;False;False;0.036;True;False;30.0;True;False;0.00069;True;False;7.291367744887457;True;False;0x00000209D1271128;False;m;0;True;-1.6175012634092716;False;2.1041664649584133;False;0.4866652015491417;False;default;default;default
pipe29_feed;pipe;['network losses'];[None];[-573.1193986642885];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-573.1193986642885;False;False;0.9898494737433271;False;False;22304332.582197532;False;False;0.036;True;False;27.80287754891569;True;False;0.00069;True;False;7.291367744887067;True;False;0x00000209D1271160;False;m;0;True;-1.6189461410598973;False;2.098185607410904;False;0.4792394663510069;False;default;default;default
pipe31_feed;pipe;['network losses'];[None];[-550.6418305010321];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-550.6418305010321;False;False;0.9935719790569608;False;False;16509239.3976787;False;False;0.036;True;False;27.313000567495326;True;False;0.00029;True;False;7.026988805197067;True;False;0x00000209D1271198;False;m;0;True;-1.5605081720214888;False;2.015895407289153;False;0.4553872352676642;False;default;default;default
pipe33_feed;pipe;['network losses'];[None];[-548.8542262633956];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-548.8542262633956;False;False;0.998587165829395;False;False;4063711.236201905;False;False;0.036;True;False;6.708203932499369;True;False;0.00029;True;False;7.026988805196913;True;False;0x00000209D12711D0;False;m;0;True;-1.5613115296438485;False;2.0093510022456367;False;0.4480394726017882;False;default;default;default
pipe35_feed;pipe;['network losses'];[None];[-504.75731397971344];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-504.75731397971344;False;False;0.9803514956998188;False;False;75622414.41794023;False;False;0.0217;True;False;8.54400374531753;True;False;0.00029;True;False;6.484773988717887;True;False;0x00000209D1271208;False;m;0;True;-1.4233025924371352;False;1.8479125534677412;False;0.424609961030606;False;default;default;default
pipe37_feed;pipe;['network losses'];[None];[-544.8023318427427];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-544.8023318427427;False;False;0.997397702960155;False;False;12385968.721376069;False;False;0.036;True;False;20.223748416156685;True;False;0.00029;True;False;7.026988805197185;True;False;0x00000209D1271240;False;m;0;True;-1.5518466199330028;False;1.9945170486646264;False;0.44267042873162366;False;default;default;default
pipe39_feed;pipe;['network losses'];[None];[-532.8829139162011];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-532.8829139162011;False;False;0.9981368652815655;False;False;10517432.450530183;False;False;0.036;True;False;22.20360331117452;True;False;8.999999999999999e-05;True;False;6.904343141111305;True;False;0x00000209D1271278;False;m;0;True;-1.519961763509158;False;1.9508801534548825;False;0.4309183899457245;False;default;default;default
pipe41_feed;pipe;['network losses'];[None];[-529.5751154611662];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-529.5751154611662;False;False;0.999626075409426;False;False;5852380.049364496;False;False;0.036;True;False;13.341664064126334;True;False;8.999999999999999e-05;True;False;6.904343141111357;True;False;0x00000209D12712B0;False;m;0;True;-1.513576552337166;False;1.9387703293471215;False;0.4251937770099554;False;default;default;default
pipe43_feed;pipe;['network losses'];[None];[-524.4069816566465];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-524.4069816566465;False;False;0.9996290819459587;False;False;13405602.7449575;False;False;0.036;True;False;27.459060435491963;True;False;8.999999999999999e-05;True;False;6.904343141111384;True;False;0x00000209D12712E8;False;m;0;True;-1.502063257809518;False;1.9198498321678439;False;0.4177865743583258;False;default;default;default
pipe23_back;pipe;['network losses'];[None];[-382.383722126392];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-382.383722126392;False;False;0.9895130133949387;False;False;10927445.452843592;False;False;0.036;True;False;13.601470508735444;True;False;0.00069;True;False;7.291367744886956;True;False;0x00000209D1271320;False;m;0;True;-1.1621202246396414;False;1.399903796911558;False;0.2377835722719166;False;default;default;default
pipe25_back;pipe;['network losses'];[None];[-382.5266991500894];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-382.5266991500894;False;False;0.9858518686045069;False;False;17405319.21710731;False;False;0.036;True;False;21.633307652783937;True;False;0.00069;True;False;7.2913677448868075;True;False;0x00000209D1271358;False;m;0;True;-1.1597702214501906;False;1.400427234669923;False;0.24065701321973232;False;default;default;default
pipe27_back;pipe;['network losses'];[None];[-382.9785680213544];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-382.9785680213544;False;False;0.982898195017742;False;False;24171609.987028934;False;False;0.036;True;False;30.0;True;False;0.00069;True;False;7.291367744887159;True;False;0x00000209D1271390;False;m;0;True;-1.159663133995972;False;1.402081523050904;False;0.24241838905493207;False;default;default;default
pipe29_back;pipe;['network losses'];[None];[-383.12272392295023];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-383.12272392295023;False;False;0.9871414972740623;False;False;22447802.09233469;False;False;0.036;True;False;27.80287754891569;True;False;0.00069;True;False;7.291367744886833;True;False;0x00000209D12713C8;False;m;0;True;-1.1653634855588577;False;1.402609276671976;False;0.23724579111311828;False;default;default;default
pipe31_back;pipe;['network losses'];[None];[-370.07449202688224];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-370.07449202688224;False;False;0.9918112251472965;False;False;16756005.014705118;False;False;0.036;True;False;27.313000567495326;True;False;0.00029;True;False;7.026988805196982;True;False;0x00000209D1271400;False;m;0;True;-1.1294668904102139;False;1.354839802404841;False;0.22537291199462706;False;default;default;default
pipe33_back;pipe;['network losses'];[None];[-371.47622851015984];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-371.47622851015984;False;False;0.9982076247292073;False;False;4126531.2034888365;False;False;0.036;True;False;6.708203932499369;True;False;0.00029;True;False;7.026988805196999;True;False;0x00000209D1271438;False;m;0;True;-1.1381358208278005;False;1.3599715486368658;False;0.22183572780906524;False;default;default;default
pipe35_back;pipe;['network losses'];[None];[-343.3022635451186];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-343.3022635451186;False;False;0.9745961563371587;False;False;76154133.66099074;False;False;0.0217;True;False;8.54400374531753;True;False;0.00029;True;False;6.48477398871755;True;False;0x00000209D1271470;False;m;0;True;-1.0371734785839288;False;1.2568268846608772;False;0.2196534060769484;False;default;default;default
pipe37_back;pipe;['network losses'];[None];[-373.3106310111926];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-373.3106310111926;False;False;0.9966612523464146;False;False;12617457.481258348;False;False;0.036;True;False;20.223748416156685;True;False;0.00029;True;False;7.026988805197045;True;False;0x00000209D12714A8;False;m;0;True;-1.1423329093898402;False;1.3666872817543203;False;0.22435437236448008;False;default;default;default
pipe39_back;pipe;['network losses'];[None];[-368.974171309325];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-368.974171309325;False;False;0.9978967597573806;False;False;9322108.83390461;False;False;0.036;True;False;22.20360331117452;True;False;8.999999999999999e-05;True;False;6.904343141111324;True;False;0x00000209D12714E0;False;m;0;True;-1.1287348721400021;False;1.3508115369186346;False;0.22207666477863253;False;default;default;default
pipe41_back;pipe;['network losses'];[None];[-367.34651319801054];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-367.34651319801054;False;False;0.999487672960419;False;False;6370320.121328566;False;False;0.036;True;False;13.341664064126334;True;False;8.999999999999999e-05;True;False;6.9043431411112905;True;False;0x00000209D1271518;False;m;0;True;-1.1254491939321687;False;1.3448526933846259;False;0.21940349945245718;False;default;default;default
pipe43_back;pipe;['network losses'];[None];[-369.36630281670887];['0x00000209D0AB4828'];['component'];[];[];nan;False;False;-369.36630281670887;False;False;0.9994934149198029;False;False;14539551.666658042;False;False;0.036;True;False;27.459060435491963;True;False;8.999999999999999e-05;True;False;6.904343141111398;True;False;0x00000209D1271550;False;m;0;True;-1.1306772205091062;False;1.3522471272806476;False;0.22156990677154131;False;default;default;default
